ProximityRank,Distance,Facility Name,Address,City/Town,State,Zipcode,Latitude,Longitude,Zipcode-1,Latitude-1,Longitude-1,City,State-1
1,15.082808332,VETERANS MEMORIAL HOSPITAL,40 1ST STREET SE,WAUKON,IA,52172,43.27117,-91.48382,52160,43.46733,-91.3521,New Albin,IA
1,6.980226279,STEWART MEMORIAL COMMUNITY HOSPITAL,1301 WEST MAIN STREET,LAKE CITY,IA,51449,42.26614,-94.73475,51433,42.27635,-94.87057,Auburn,IA
1,12.797692707,MADISON COUNTY HEALTH CARE SYSTEM,300 WEST HUTCHINGS STREET,WINTERSET,IA,50273,41.32838,-94.05606,50070,41.45402,-94.23745,Dexter,IA
1,9.694744391,LAKES REGIONAL HEALTHCARE,2301 HIGHWAY 71,SPIRIT LAKE,IA,51360,43.43626,-95.08556,51351,43.31656,-95.18626,Milford,IA
1,10.318103715,HENRY COUNTY HEALTH CENTER,407 S WHITE ST,MOUNT PLEASANT,IA,52641,40.98799,-91.58531,52647,41.1342,-91.54506,Olds,IA
1,3.707037848,UNIVERSITY OF IOWA HOSPITAL & CLINICS,200 HAWKINS DRIVE,IOWA CITY,IA,52242,41.66195,-91.54317,52241,41.69708,-91.59746,Coralville,IA
1,14.603983999,HANSEN FAMILY HOSPITAL,920 SOUTH OAK STREET,IOWA FALLS,IA,50126,42.50875,-93.24815,50122,42.30218,-93.3087,Hubbard,IA
1,0,CASS COUNTY MEMORIAL HOSPITAL,1501 EAST TENTH STREET,ATLANTIC,IA,50022,41.41737,-95.00352,50022,41.41737,-95.00352,Atlantic,IA
1,10.889387795,HANSEN FAMILY HOSPITAL,920 SOUTH OAK STREET,IOWA FALLS,IA,50126,42.50875,-93.24815,50227,42.59388,-93.42818,Popejoy,IA
1,7.632758913,MERCYONE CLINTON MEDICAL CENTER,1410 NORTH 4TH STREET,CLINTON,IA,52732,41.90126,-90.25083,52750,41.933,-90.39302,Goose Lake,IA
1,8.268177057,METHODIST JENNIE EDMUNDSON,933 EAST PIERCE STREET,COUNCIL BLUFFS,IA,51503,41.2304,-95.77795,51510,41.28844,-95.91715,Carter Lake,IA
1,8.268177057,CHI HEALTH MERCY COUNCIL BLUFFS,800 MERCY DRIVE,COUNCIL BLUFFS,IA,51503,41.2304,-95.77795,51510,41.28844,-95.91715,Carter Lake,IA
1,15.292632736,BURGESS HEALTH CENTER,1600 DIAMOND STREET,ONAWA,IA,51040,42.03073,-96.0706,51056,42.23443,-95.95391,Smithland,IA
1,13.811790107,GRINNELL REGIONAL MEDICAL CENTER,210 FOURTH AVENUE,GRINNELL,IA,50112,41.7319,-92.71591,52211,41.75978,-92.45062,Brooklyn,IA
1,4.234197145,LAKES REGIONAL HEALTHCARE,2301 HIGHWAY 71,SPIRIT LAKE,IA,51360,43.43626,-95.08556,51355,43.38996,-95.14082,Okoboji,IA
1,11.856918502,ST LUKES HOSPITAL,1026 A AVE NE,CEDAR RAPIDS,IA,52402,42.02272,-91.66001,52206,41.99187,-91.88718,Atkins,IA
1,12.316335581,MADISON COUNTY HEALTH CARE SYSTEM,300 WEST HUTCHINGS STREET,WINTERSET,IA,50273,41.32838,-94.05606,50149,41.1512,-94.08194,Lorimor,IA
1,0,WAVERLY HEALTH CENTER,312  9TH STREET SW,WAVERLY,IA,50677,42.76363,-92.43775,50677,42.76363,-92.43775,Waverly,IA
1,6.038067808,SPENCER MUNICIPAL HOSPITAL,1200 1ST AVENUE EAST,SPENCER,IA,51301,43.15314,-95.14973,51340,43.2404,-95.15613,Fostoria,IA
1,14.979571108,STEWART MEMORIAL COMMUNITY HOSPITAL,1301 WEST MAIN STREET,LAKE CITY,IA,51449,42.26614,-94.73475,50551,42.48242,-94.75484,Jolley,IA
1,8.449916919,UNITYPOINT HEALTH - MARSHALLTOWN,55 UNITYPOINT WAY,MARSHALLTOWN,IA,50158,42.05016,-92.90143,50005,42.1295,-93.02683,Albion,IA
1,6.856483471,GUTTENBERG MUNICIPAL HOSPITAL,200 MAIN STREET,GUTTENBERG,IA,52052,42.7411,-91.12083,52048,42.73735,-91.25584,Garber,IA
1,13.019932192,STORY COUNTY HOSPITAL,640 SOUTH 19TH STREET,NEVADA,IA,50201,42.03337,-93.44434,50055,41.88456,-93.2889,Collins,IA
1,12.624402201,GUNDERSEN PALMER LUTHERAN HOSPITAL AND CLINICS,112 JEFFERSON STREET,WEST UNION,IA,52175,42.99372,-91.82389,52171,43.07451,-92.04808,Waucoma,IA
1,13.765962690,MADISON COUNTY HEALTH CARE SYSTEM,300 WEST HUTCHINGS STREET,WINTERSET,IA,50273,41.32838,-94.05606,50033,41.36048,-93.79416,Bevington,IA
1,11.035234902,UNITYPOINT HEALTH - DES MOINES IOWA METHODIST MEDI,1200 PLEASANT STREET,DES MOINES,IA,50309,41.58448,-93.62152,50047,41.47551,-93.46556,Carlisle,IA
1,13.382947393,TRINITY MUSCATINE,1518 MULBERRY AVENUE,MUSCATINE,IA,52761,41.43798,-91.05802,52747,41.59758,-90.91147,Durant,IA
1,10.156432807,SOUTHEAST IOWA REGIONAL MEDICAL CENTER,1221 SOUTH GEAR AVENUE,WEST BURLINGTON,IA,52655,40.84768,-91.21174,52624,40.7348,-91.33609,Denmark,IA
1,15.757129427,FRANKLIN GENERAL HOSPITAL,1720 CENTRAL AVENUE EAST,HAMPTON,IA,50441,42.73938,-93.22146,50433,42.92852,-93.04774,Dougherty,IA
1,26.478363234,HANCOCK COUNTY HEALTH SYSTEM,532 1ST ST NW,BRITT,IA,50423,43.11054,-93.81244,50465,43.48703,-93.91056,Rake,IA
1,15.190989212,JONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,ANAMOSA,IA,52205,42.11754,-91.28806,52362,42.05881,-91.00258,Wyoming,IA
1,12.267221986,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,MARENGO,IA,52301,41.78658,-92.09013,52318,41.89012,-91.89656,Norway,IA
1,8.382303767,GUTTENBERG MUNICIPAL HOSPITAL,200 MAIN STREET,GUTTENBERG,IA,52052,42.7411,-91.12083,52066,42.693,-90.96925,North Buena Vista,IA
1,8.296103760,MERCYONE DUBUQUE MEDICAL CENTER,250 MERCY DRIVE,DUBUQUE,IA,52001,42.54819,-90.69348,52073,42.62331,-90.82069,Sherrill,IA
1,8.296103760,FINLEY HOSPITAL,350 NORTH GRANDVIEW AVENUE,DUBUQUE,IA,52001,42.54819,-90.69348,52073,42.62331,-90.82069,Sherrill,IA
1,10.358347539,MONROE COUNTY HOSPITAL,6580 165TH STREET,ALBIA,IA,52531,41.02684,-92.81562,52571,40.87739,-92.83114,Moravia,IA
1,20.165520161,VAN BUREN COUNTY HOSPITAL,304 FRANKLIN STREET,KEOSAUQUA,IA,52565,40.74005,-91.94332,52625,40.66604,-91.57094,Donnellson,IA
1,10.254577793,BUCHANAN COUNTY HEALTH CENTER,1600 FIRST ST EAST,INDEPENDENCE,IA,50644,42.47751,-91.89721,50682,42.45241,-91.69893,Winthrop,IA
1,10.819066064,IOWA SPECIALTY HOSPITAL - BELMOND,403 FIRST STREET SE,BELMOND,IA,50421,42.84246,-93.62148,50447,42.92719,-93.80118,Kanawha,IA
1,9.559198693,HENRY COUNTY HEALTH CENTER,407 S WHITE ST,MOUNT PLEASANT,IA,52641,40.98799,-91.58531,52644,41.03988,-91.41535,Mount Union,IA
1,10.255403082,ALLEN HOSPITAL,1825 LOGAN AVENUE,WATERLOO,IA,50703,42.54817,-92.28195,50668,42.69087,-92.2265,Readlyn,IA
1,15.896862437,POCAHONTAS COMMUNITY HOSPITAL,606 N W 7TH STREET,POCAHONTAS,IA,50574,42.71891,-94.69967,50563,42.52802,-94.52515,Manson,IA
1,9.180021417,WAYNE COUNTY HOSPITAL,417 SOUTH EAST STREET,CORYDON,IA,50060,40.75508,-93.31922,52583,40.80284,-93.1555,Promise City,IA
1,16.696029847,TRINITY MUSCATINE,1518 MULBERRY AVENUE,MUSCATINE,IA,52761,41.43798,-91.05802,52739,41.3728,-91.36823,Conesville,IA
1,10.755104109,JACKSON COUNTY REGIONAL HEALTH CENTER,700 W GROVE ST,MAQUOKETA,IA,52060,42.10217,-90.67961,52309,42.12415,-90.88733,Monmouth,IA
1,0,SPENCER MUNICIPAL HOSPITAL,1200 1ST AVENUE EAST,SPENCER,IA,51301,43.15314,-95.14973,51301,43.15314,-95.14973,Spencer,IA
1,9.992323462,HANCOCK COUNTY HEALTH SYSTEM,532 1ST ST NW,BRITT,IA,50423,43.11054,-93.81244,50484,43.23609,-93.91084,Woden,IA
1,6.783208527,ORANGE CITY AREA HEALTH SYSTEM,1000 LINCOLN CIRCLE SE,ORANGE CITY,IA,51041,43.02443,-96.07701,51036,42.97074,-96.18938,Maurice,IA
1,11.784615098,GENESIS MEDICAL CENTER-DAVENPORT,1227 EAST RUSHOLME STREET,DAVENPORT,IA,52803,41.53871,-90.55623,52773,41.62187,-90.75529,Walcott,IA
1,10.773474930,MITCHELL COUNTY REGIONAL HEALTH,616 NORTH EIGHTH STREET,OSAGE,IA,50461,43.29995,-92.81412,50472,43.42265,-92.94644,Saint Ansgar,IA
1,5.851843459,GRUNDY COUNTY MEMORIAL HOSPITAL,201 EAST J AVENUE,GRUNDY CENTER,IA,50638,42.35654,-92.79495,50642,42.44024,-92.81243,Holland,IA
1,12.044470279,MERCYONE ELKADER MEDICAL CENTER,901 DAVIDSON STREET NW,ELKADER,IA,52043,42.84403,-91.42201,52169,42.84739,-91.65971,Wadena,IA
1,0,GRUNDY COUNTY MEMORIAL HOSPITAL,201 EAST J AVENUE,GRUNDY CENTER,IA,50638,42.35654,-92.79495,50638,42.35654,-92.79495,Grundy Center,IA
1,10.386718711,KNOXVILLE HOSPITAL & CLINICS,1002 SOUTH LINCOLN STREET,KNOXVILLE,IA,50138,41.30246,-93.10534,50256,41.2664,-92.91114,Tracy,IA
1,0,GREENE COUNTY MEDICAL CENTER,1000 WEST LINCOLN WAY,JEFFERSON,IA,50129,42.01335,-94.3764,50129,42.01335,-94.3764,Jefferson,IA
1,0,VAN BUREN COUNTY HOSPITAL,304 FRANKLIN STREET,KEOSAUQUA,IA,52565,40.74005,-91.94332,52565,40.74005,-91.94332,Keosauqua,IA
1,11.983814756,MADISON COUNTY HEALTH CARE SYSTEM,300 WEST HUTCHINGS STREET,WINTERSET,IA,50273,41.32838,-94.05606,50261,41.47014,-93.92286,Van Meter,IA
1,12.799355384,GRUNDY COUNTY MEMORIAL HOSPITAL,201 EAST J AVENUE,GRUNDY CENTER,IA,50638,42.35654,-92.79495,50269,42.26236,-93.01064,Whitten,IA
1,17.056480727,CHI HEALTH MISSOURI VALLEY,631 N 8TH ST,MISSOURI VALLEY,IA,51555,41.55937,-95.91398,51579,41.75171,-95.7069,Woodbine,IA
1,11.623047957,VETERANS MEMORIAL HOSPITAL,40 1ST STREET SE,WAUKON,IA,52172,43.27117,-91.48382,52162,43.11062,-91.55266,Postville,IA
1,19.656606703,HORN MEMORIAL HOSPITAL,701 E 2ND ST,IDA GROVE,IA,51445,42.32719,-95.46724,51016,42.46907,-95.80113,Correctionville,IA
1,0,STORY COUNTY HOSPITAL,640 SOUTH 19TH STREET,NEVADA,IA,50201,42.03337,-93.44434,50201,42.03337,-93.44434,Nevada,IA
1,7.756009257,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,43.15389,-93.20006,50467,43.20916,-93.06608,Rock Falls,IA
1,14.625274937,STORY COUNTY HOSPITAL,640 SOUTH 19TH STREET,NEVADA,IA,50201,42.03337,-93.44434,50239,42.14431,-93.20144,Saint Anthony,IA
1,9.634496522,CASS COUNTY MEMORIAL HOSPITAL,1501 EAST TENTH STREET,ATLANTIC,IA,50022,41.41737,-95.00352,50042,41.53326,-94.90004,Brayton,IA
1,11.248952295,"SARTORI MEMORIAL HOSPITAL, INC",515 COLLEGE STREET,CEDAR FALLS,IA,50613,42.53358,-92.49069,50673,42.52505,-92.7113,Stout,IA
1,7.875859055,MERCY MEDICAL CENTER-NEW HAMPTON,308 NORTH MAPLE AVENUE,NEW HAMPTON,IA,50659,43.08749,-92.3221,50645,43.02174,-92.44952,Ionia,IA
1,6.858843754,ST LUKES HOSPITAL,1026 A AVE NE,CEDAR RAPIDS,IA,52402,42.02272,-91.66001,52341,42.10535,-91.7341,Toddville,IA
1,14.498496390,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,DES MOINES,IA,50314,41.6049,-93.63102,50109,41.76802,-93.80775,Granger,IA
1,14.498496390,MERCYONE DES MOINES MEDICAL CENTER,1111 6TH AVE,DES MOINES,IA,50314,41.6049,-93.63102,50109,41.76802,-93.80775,Granger,IA
1,5.995141531,STEWART MEMORIAL COMMUNITY HOSPITAL,1301 WEST MAIN STREET,LAKE CITY,IA,51449,42.26614,-94.73475,51451,42.1846,-94.69471,Lanesboro,IA
1,0,ORANGE CITY AREA HEALTH SYSTEM,1000 LINCOLN CIRCLE SE,ORANGE CITY,IA,51041,43.02443,-96.07701,51041,43.02443,-96.07701,Orange City,IA
1,7.869667630,HANCOCK COUNTY HEALTH SYSTEM,532 1ST ST NW,BRITT,IA,50423,43.11054,-93.81244,50432,43.22394,-93.79794,Crystal Lake,IA
1,10.540502932,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,MARENGO,IA,52301,41.78658,-92.09013,52361,41.6446,-92.0154,Williamsburg,IA
1,10.340389995,MADISON COUNTY HEALTH CARE SYSTEM,300 WEST HUTCHINGS STREET,WINTERSET,IA,50273,41.32838,-94.05606,50072,41.46984,-94.12115,Earlham,IA
1,8.142617075,VAN BUREN COUNTY HOSPITAL,304 FRANKLIN STREET,KEOSAUQUA,IA,52565,40.74005,-91.94332,52620,40.7032,-91.79563,Bonaparte,IA
1,7.704769502,HAWARDEN REGIONAL HEALTHCARE,1111 11TH STREET,HAWARDEN,IA,51023,43.00893,-96.46845,51027,42.96575,-96.32791,Ireton,IA
1,8.485310412,MERCYONE DES MOINES MEDICAL CENTER,1111 6TH AVE,DES MOINES,IA,50314,41.6049,-93.63102,50023,41.72768,-93.63412,Ankeny,IA
1,8.485310412,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,DES MOINES,IA,50314,41.6049,-93.63102,50023,41.72768,-93.63412,Ankeny,IA
1,6.646514119,FRANKLIN GENERAL HOSPITAL,1720 CENTRAL AVENUE EAST,HAMPTON,IA,50441,42.73938,-93.22146,50427,42.83557,-93.22116,Chapin,IA
1,8.480351255,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,MARENGO,IA,52301,41.78658,-92.09013,52334,41.73084,-91.94355,South Amana,IA
1,7.414330688,JONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,ANAMOSA,IA,52205,42.11754,-91.28806,52305,42.01801,-91.34207,Martelle,IA
1,8.663979996,MERCYONE PRIMGHAR MEDICAL CENTER,255 N WELCH AVENUE,PRIMGHAR,IA,51245,43.07788,-95.60149,51046,42.96621,-95.67949,Paullina,IA
1,9.186619355,VAN DIEST MEDICAL CENTER,2350 HOSPITAL DRIVE,WEBSTER CITY,IA,50595,42.46097,-93.82154,50532,42.46212,-94.00175,Duncombe,IA
1,17.164682979,SPENCER MUNICIPAL HOSPITAL,1200 1ST AVENUE EAST,SPENCER,IA,51301,43.15314,-95.14973,51033,42.91653,-95.25324,Linn Grove,IA
1,10.275831495,UNITYPOINT HEALTH - MARSHALLTOWN,55 UNITYPOINT WAY,MARSHALLTOWN,IA,50158,42.05016,-92.90143,50148,42.18142,-92.99567,Liscomb,IA
1,10.786138438,HUMBOLDT COUNTY MEMORIAL HOSPITAL,1000 NORTH 15TH STREET,HUMBOLDT,IA,50548,42.71275,-94.22645,50520,42.80524,-94.39772,Bradgate,IA
1,0,STEWART MEMORIAL COMMUNITY HOSPITAL,1301 WEST MAIN STREET,LAKE CITY,IA,51449,42.26614,-94.73475,51449,42.26614,-94.73475,Lake City,IA
1,13.501891650,REGIONAL MEDICAL CENTER,709 W MAIN STREET,MANCHESTER,IA,52057,42.4916,-91.45333,50650,42.61915,-91.65429,Lamont,IA
1,5.963400295,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,311 SOUTH CLARK STREET,CARROLL,IA,51401,42.06516,-94.87068,51452,42.12242,-94.78366,Lidderdale,IA
1,9.163227973,METHODIST JENNIE EDMUNDSON,933 EAST PIERCE STREET,COUNCIL BLUFFS,IA,51503,41.2304,-95.77795,51575,41.24111,-95.60218,Treynor,IA
1,9.163227973,CHI HEALTH MERCY COUNCIL BLUFFS,800 MERCY DRIVE,COUNCIL BLUFFS,IA,51503,41.2304,-95.77795,51575,41.24111,-95.60218,Treynor,IA
1,10.525006137,HANSEN FAMILY HOSPITAL,920 SOUTH OAK STREET,IOWA FALLS,IA,50126,42.50875,-93.24815,50601,42.56612,-93.05665,Ackley,IA
1,9.524493219,MERCYONE PRIMGHAR MEDICAL CENTER,255 N WELCH AVENUE,PRIMGHAR,IA,51245,43.07788,-95.60149,51009,42.94499,-95.55142,Calumet,IA
1,16.678867970,FRANKLIN GENERAL HOSPITAL,1720 CENTRAL AVENUE EAST,HAMPTON,IA,50441,42.73938,-93.22146,50611,42.8193,-92.91114,Bristow,IA
1,0,MERCY MEDICAL CENTER-NEW HAMPTON,308 NORTH MAPLE AVENUE,NEW HAMPTON,IA,50659,43.08749,-92.3221,50659,43.08749,-92.3221,New Hampton,IA
1,7.909484025,VIRGINIA GAY HOSPITAL,502 NORTH 9TH AVENUE,VINTON,IA,52349,42.17246,-92.00566,52332,42.09861,-91.88772,Shellsburg,IA
1,8.686484928,MERCYONE DES MOINES MEDICAL CENTER,1111 6TH AVE,DES MOINES,IA,50314,41.6049,-93.63102,50325,41.61475,-93.79864,Clive,IA
1,8.686484928,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,DES MOINES,IA,50314,41.6049,-93.63102,50325,41.61475,-93.79864,Clive,IA
1,11.193592269,GREATER REGIONAL MEDICAL CENTER,1700 WEST TOWNLINE STREET,CRESTON,IA,50801,41.07959,-94.39224,50830,41.0242,-94.19037,Afton,IA
1,4.538101994,MERCYONE WATERLOO MEDICAL CENTER,3421 WEST NINTH STREET,WATERLOO,IA,50702,42.45745,-92.31283,50667,42.47003,-92.22545,Raymond,IA
1,9.796265195,OSCEOLA COMMUNITY HOSPITAL,600 9TH AVENUE NORTH,SIBLEY,IA,51249,43.41068,-95.73203,51350,43.30752,-95.59827,Melvin,IA
1,14.313861744,MERCYONE SIOUXLAND MEDICAL CENTER,801 5TH ST,SIOUX CITY,IA,51101,42.49413,-96.39361,51052,42.31063,-96.26343,Salix,IA
1,11.459753744,IOWA SPECIALTY HOSPITAL - BELMOND,403 FIRST STREET SE,BELMOND,IA,50421,42.84246,-93.62148,50449,43.00129,-93.55629,Klemme,IA
1,9.511325251,CLARINDA REGIONAL HEALTH CENTER,220 ESSIE DAVISON DRIVE,CLARINDA,IA,51632,40.7478,-95.04939,51637,40.62046,-95.11832,College Springs,IA
1,8.928466542,DECATUR COUNTY HOSPITAL,1405 NW CHURCH STREET,LEON,IA,50144,40.73327,-93.73615,50065,40.60859,-93.78089,Davis City,IA
1,6.446695536,WAYNE COUNTY HOSPITAL,417 SOUTH EAST STREET,CORYDON,IA,50060,40.75508,-93.31922,50165,40.84808,-93.30937,Millerton,IA
1,0,TRINITY MUSCATINE,1518 MULBERRY AVENUE,MUSCATINE,IA,52761,41.43798,-91.05802,52761,41.43798,-91.05802,Muscatine,IA
1,16.164518277,MYRTUE MEDICAL CENTER,1213 GARFIELD AVENUE,HARLAN,IA,51537,41.64646,-95.29531,51563,41.5769,-95.59405,Persia,IA
1,10.074352540,KOSSUTH REGIONAL HEALTH CENTER,1515 SOUTH PHILLIPS STREET,ALGONA,IA,50511,43.07483,-94.21894,50598,43.08023,-94.41841,Whittemore,IA
1,14.285543425,REGIONAL MEDICAL CENTER,709 W MAIN STREET,MANCHESTER,IA,52057,42.4916,-91.45333,52218,42.2946,-91.53826,Coggon,IA
1,0,MYRTUE MEDICAL CENTER,1213 GARFIELD AVENUE,HARLAN,IA,51537,41.64646,-95.29531,51537,41.64646,-95.29531,Harlan,IA
1,11.041497789,GEORGE C GRAPE COMMUNITY HOSPITAL,2959 US HIGHWAY 275,HAMBURG,IA,51640,40.62262,-95.6634,51648,40.74215,-95.80325,Percival,IA
1,14.150602415,GRINNELL REGIONAL MEDICAL CENTER,210 FOURTH AVENUE,GRINNELL,IA,50112,41.7319,-92.71591,50171,41.58434,-92.52584,Montezuma,IA
1,0,OTTUMWA REGIONAL HEALTH CENTER,1001 E PENNSYLVANIA,OTTUMWA,IA,52501,41.03828,-92.43252,52501,41.03828,-92.43252,Ottumwa,IA
1,12.618203456,MONROE COUNTY HOSPITAL,6580 165TH STREET,ALBIA,IA,52531,41.02684,-92.81562,52569,40.97968,-93.04939,Melrose,IA
1,13.823513999,MERCYONE DES MOINES MEDICAL CENTER,1111 6TH AVE,DES MOINES,IA,50314,41.6049,-93.63102,50007,41.80365,-93.60043,Alleman,IA
1,13.823513999,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,DES MOINES,IA,50314,41.6049,-93.63102,50007,41.80365,-93.60043,Alleman,IA
1,2.330819761,TRINITY - BETTENDORF,4500 UTICA RIDGE ROAD,BETTENDORF,IA,52722,41.56633,-90.4673,52767,41.57356,-90.42326,Pleasant Valley,IA
1,9.532514000,KEOKUK COUNTY HEALTH CENTER,23019 HIGHWAY 149,SIGOURNEY,IA,52591,41.31988,-92.19465,52355,41.4576,-92.18387,Webster,IA
1,0,CHI HEALTH MISSOURI VALLEY,631 N 8TH ST,MISSOURI VALLEY,IA,51555,41.55937,-95.91398,51555,41.55937,-95.91398,Missouri Valley,IA
1,18.140280680,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,MARENGO,IA,52301,41.78658,-92.09013,52215,41.91018,-92.40106,Chelsea,IA
1,6.958510401,AUDUBON COUNTY MEMORIAL HOSPITAL,515 PACIFIC AVENUE,AUDUBON,IA,50025,41.75628,-94.92034,50110,41.84424,-94.98612,Gray,IA
1,0,CLARKE COUNTY HOSPITAL,800 S FILLMORE ST,OSCEOLA,IA,50213,41.03292,-93.76557,50213,41.03292,-93.76557,Osceola,IA
1,11.231727397,MAHASKA  HEALTH PARTNERSHIP,1229 C AVENUE EAST,OSKALOOSA,IA,52577,41.27174,-92.6602,50207,41.43344,-92.6381,New Sharon,IA
1,0,HANCOCK COUNTY HEALTH SYSTEM,532 1ST ST NW,BRITT,IA,50423,43.11054,-93.81244,50423,43.11054,-93.81244,Britt,IA
1,0,MARY GREELEY MEDICAL CENTER,1111 DUFF AVENUE,AMES,IA,50010,42.03316,-93.58761,50010,42.03316,-93.58761,Ames,IA
1,8.376773133,FINLEY HOSPITAL,350 NORTH GRANDVIEW AVENUE,DUBUQUE,IA,52001,42.54819,-90.69348,52039,42.53807,-90.85745,Durango,IA
1,8.376773133,MERCYONE DUBUQUE MEDICAL CENTER,250 MERCY DRIVE,DUBUQUE,IA,52001,42.54819,-90.69348,52039,42.53807,-90.85745,Durango,IA
1,7.327917678,DALLAS COUNTY HOSPITAL,610 TENTH STREET,PERRY,IA,50220,41.8366,-94.12293,50167,41.74613,-94.04871,Minburn,IA
1,14.669823408,"SARTORI MEMORIAL HOSPITAL, INC",515 COLLEGE STREET,CEDAR FALLS,IA,50613,42.53358,-92.49069,50665,42.58078,-92.7717,Parkersburg,IA
1,10.244359749,PELLA REGIONAL HEALTH CENTER,404 JEFFERSON STREET,PELLA,IA,50219,41.42243,-92.90132,50251,41.56883,-92.87007,Sully,IA
1,9.239937000,GRUNDY COUNTY MEMORIAL HOSPITAL,201 EAST J AVENUE,GRUNDY CENTER,IA,50638,42.35654,-92.79495,50680,42.44956,-92.92505,Wellsburg,IA
1,0,FLOYD COUNTY MEDICAL CENTER,800 11TH ST,CHARLES CITY,IA,50616,43.07978,-92.66104,50616,43.07978,-92.66104,Charles City,IA
1,24.775337622,VAN BUREN COUNTY HOSPITAL,304 FRANKLIN STREET,KEOSAUQUA,IA,52565,40.74005,-91.94332,52619,40.5246,-91.56566,Argyle,IA
1,11.366670160,POCAHONTAS COMMUNITY HOSPITAL,606 N W 7TH STREET,POCAHONTAS,IA,50574,42.71891,-94.69967,50554,42.84648,-94.84118,Laurens,IA
1,7.991583106,TRINITY REGIONAL MEDICAL CENTER,802 KENYON RD,FORT DODGE,IA,50501,42.49244,-94.18967,50566,42.43925,-94.32889,Moorland,IA
1,5.448171902,ST LUKES HOSPITAL,1026 A AVE NE,CEDAR RAPIDS,IA,52402,42.02272,-91.66001,52302,42.0656,-91.57091,Marion,IA
1,7.149385498,MERCYONE OELWEIN MEDICAL CENTER,201 EIGHTH AVENUE SE,OELWEIN,IA,50662,42.68748,-91.93396,50664,42.70698,-92.07222,Oran,IA
1,0,UNIVERSITY OF IOWA HEALTH CARE MEDICAL CENTER DOWN,500 E MARKET STREET,IOWA CITY,IA,52245,41.67071,-91.50666,52245,41.67071,-91.50666,Iowa City,IA
1,0,UNIVERSITY OF IOWA HOSPITAL & CLINICS,200 HAWKINS DRIVE,IOWA CITY,IA,52242,41.66195,-91.54317,52242,41.66195,-91.54317,Iowa City,IA
1,6.359240475,FLOYD VALLEY HEALTHCARE,714 LINCOLN ST NE,LE MARS,IA,51031,42.80282,-96.18092,51045,42.82019,-96.05772,Oyens,IA
1,7.920984320,MONTGOMERY COUNTY MEMORIAL HOSPITAL,2301 EASTERN AVENUE,RED OAK,IA,51566,41.0151,-95.22994,51533,41.03606,-95.37933,Emerson,IA
1,6.359498280,UNIVERSITY OF IOWA HOSPITAL & CLINICS,200 HAWKINS DRIVE,IOWA CITY,IA,52242,41.66195,-91.54317,52235,41.57024,-91.53281,Hills,IA
1,12.980907040,BUENA VISTA REGIONAL MEDICAL CENTER,1525 WEST 5TH STREET,STORM LAKE,IA,50588,42.65777,-95.16391,51053,42.4938,-95.28842,Schaller,IA
1,11.656660770,BUENA VISTA REGIONAL MEDICAL CENTER,1525 WEST 5TH STREET,STORM LAKE,IA,50588,42.65777,-95.16391,50510,42.76084,-94.98216,Albert City,IA
1,7.842718467,REGIONAL HEALTH SERVICES OF HOWARD COUNTY,235 8TH AVENUE WEST,CRESCO,IA,52136,43.37139,-92.11289,52165,43.30671,-91.98465,Ridgeway,IA
1,11.034552606,TRINITY REGIONAL MEDICAL CENTER,802 KENYON RD,FORT DODGE,IA,50501,42.49244,-94.18967,50521,42.3462,-94.10276,Burnside,IA
1,12.710180673,MERCY MEDICAL CENTER - CEDAR RAPIDS,701 10TH STREET SE,CEDAR RAPIDS,IA,52403,41.96813,-91.57964,52253,41.89713,-91.35154,Lisbon,IA
1,12.940800109,HANCOCK COUNTY HEALTH SYSTEM,532 1ST ST NW,BRITT,IA,50423,43.11054,-93.81244,50436,43.26256,-93.66242,Forest City,IA
1,13.806415740,IOWA SPECIALTY HOSPITAL - CLARION,1316 SOUTH MAIN STREET,CLARION,IA,50525,42.73875,-93.74907,50071,42.64931,-93.50597,Dows,IA
1,13.284140672,VAN BUREN COUNTY HOSPITAL,304 FRANKLIN STREET,KEOSAUQUA,IA,52565,40.74005,-91.94332,52630,40.80375,-91.7038,Hillsboro,IA
1,10.510983377,CHI HEALTH MERCY COUNCIL BLUFFS,800 MERCY DRIVE,COUNCIL BLUFFS,IA,51503,41.2304,-95.77795,51571,41.14582,-95.60994,Silver City,IA
1,10.510983377,METHODIST JENNIE EDMUNDSON,933 EAST PIERCE STREET,COUNCIL BLUFFS,IA,51503,41.2304,-95.77795,51571,41.14582,-95.60994,Silver City,IA
